"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Oct 16 14:08:03 GMT 2024","Wed Oct 16 14:08:47 GMT 2024","44033","Login","Login","UI","LoginTests","Login_EmptyCredentials_ErrorNotificationAppeared","Login_EmptyCredentials_ErrorNotificationAppeared","Login with empty credentials."
"passed","Wed Oct 16 14:08:28 GMT 2024","Wed Oct 16 14:08:39 GMT 2024","10274","Login","Login","UI","LoginTests","Login_EmptyEmail_ErrorNotificationAppeared","Login_EmptyEmail_ErrorNotificationAppeared","Login with empty email."
"passed","Wed Oct 16 14:08:30 GMT 2024","Wed Oct 16 14:08:40 GMT 2024","9521","Login","Login","UI","LoginTests","Login_InvalidCredentials_ErrorNotificationAppeared","Login_InvalidCredentials_ErrorNotificationAppeared","Login with invalid credentials."
"passed","Wed Oct 16 14:08:30 GMT 2024","Wed Oct 16 14:08:40 GMT 2024","9958","Login","Login","UI","LoginTests","Login_EmptyPassword_ErrorNotificationAppeared","Login_EmptyPassword_ErrorNotificationAppeared","Login with empty password."
"broken","Wed Oct 16 14:08:39 GMT 2024","Wed Oct 16 14:08:50 GMT 2024","10931","Login","LogOut","UI","LoginTests","Login_LogoutFromUserPopup_LoginPageOpened","Login_LogoutFromUserPopup_LoginPageOpened","Log out from header popup. Expected OKTA page with URL: https://coxauto.okta.com opened."
"broken","Wed Oct 16 14:08:40 GMT 2024","Wed Oct 16 14:08:40 GMT 2024","340","Login","Login","API","ApiLoginTests","LoginApi_AuthenticateUser_UnauthorizedStatusCodeReturns","LoginApi_AuthenticateUser_UnauthorizedStatusCodeReturns","Authenticate user though API"
"failed","Wed Oct 16 14:08:40 GMT 2024","Wed Oct 16 14:08:42 GMT 2024","1598","Login","Login","API","ApiLoginTests","LoginApi_AuthenticateUserWithInvalidCredentials_UnauthorizedStatusCodeReturns","LoginApi_AuthenticateUserWithInvalidCredentials_UnauthorizedStatusCodeReturns","Authenticate user with invalid credentials though API"
"failed","Wed Oct 16 14:08:03 GMT 2024","Wed Oct 16 14:08:04 GMT 2024","774","Login","Login","API","ApiLoginTests","LoginAi_AuthenticateUserWithoutUsername_UnauthorizedStatusCodeReturns","LoginAi_AuthenticateUserWithoutUsername_UnauthorizedStatusCodeReturns","Authenticate user without email though API"
"broken","Wed Oct 16 14:08:03 GMT 2024","Wed Oct 16 14:08:28 GMT 2024","25518","User","UserPopup","Open user profile","UserPopupTests","UserPopup_CheckProfileButton_ProfilePageOpened","UserPopup_CheckProfileButton_ProfilePageOpened","Open user profile from user popup"
"passed","Wed Oct 16 14:08:40 GMT 2024","Wed Oct 16 14:08:49 GMT 2024","9423","Login","Login","UI","LoginTests","Login_ValidCredentials_LaunchesPageOpened","Login_ValidCredentials_LaunchesPageOpened","Login with valid credentials"
"broken","Wed Oct 16 14:08:04 GMT 2024","Wed Oct 16 14:08:30 GMT 2024","25810","User","UserPopup","Open user popup","UserPopupTests","UserPopup_OpenPopup_PopupIsDisplayed","UserPopup_OpenPopup_PopupIsDisplayed","Open user popup"
"broken","Wed Oct 16 14:08:03 GMT 2024","Wed Oct 16 14:08:30 GMT 2024","27491","User","UserPopup","Popup buttons","UserPopupTests","UserPopup_CheckPopupButton_AllButtonsDisplayed","UserPopup_CheckPopupButton_AllButtonsDisplayed","Open user popup"
"failed","Wed Oct 16 14:08:42 GMT 2024","Wed Oct 16 14:08:44 GMT 2024","2209","Login","Login","API","ApiLoginTests","LoginApi_AuthenticateUserWithoutPasswordTest_UnauthorizedStatusCodeReturns","LoginApi_AuthenticateUserWithoutPasswordTest_UnauthorizedStatusCodeReturns","Authenticate user without password though API"
